t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
0.166667,-0.009285,0.007913,-0.019534,0.999923,-0.009500,0.008043,0.009472,0.999949,0.003575,-0.008077,-0.003499,0.999961,0.973208,-0.175836,0.148145,0.186706,0.980402,-0.062876,-0.134186,0.088851,0.986965,0.958374,0.210733,-0.192643,-0.210302,0.977368,0.022925,0.193114,0.018543,0.981001,0.999165,-0.040597,0.004589,0.040842,0.989572,-0.138131,0.001067,0.138203,0.990403,0.966766,0.181492,-0.180069,-0.176153,0.983318,0.045347,0.185295,-0.012121,0.982608,0.962197,-0.235282,0.137182,0.233011,0.971927,0.032614,-0.141005,0.000584,0.990009,0.993152,-0.010034,-0.116399,0.023293,0.993309,0.113116,0.114485,-0.115053,0.986740,0.999971,-0.000399,-0.007666,0.000568,0.999759,0.021958,0.007656,-0.021962,0.999730,0.999999,-0.000500,0.001544,0.000542,0.999627,-0.027288,-0.001530,0.027289,0.999626,0.999902,-0.013982,0.000580,0.013941,0.991611,-0.128507,0.001222,0.128503,0.991708,1.000000,-0.000001,0.000001,0.000001,1.000000,0.000048,-0.000001,-0.000048,1.000000,1.000000,-0.000001,0.000002,0.000001,1.000000,0.000048,-0.000002,-0.000048,1.000000,0.986648,0.151603,0.059512,-0.136960,0.970067,-0.200530,-0.088131,0.189701,0.977878,0.993683,0.007450,-0.111974,-0.009040,0.999865,-0.013694,0.111857,0.014620,0.993617,0.998302,0.001002,0.058236,-0.002793,0.999525,0.030689,-0.058178,-0.030800,0.997831,0.996958,-0.015738,0.076340,-0.014146,0.926607,0.375765,-0.076651,-0.375702,0.923565,0.957111,-0.288981,0.020692,0.272977,0.923422,0.269768,-0.097066,-0.252549,0.962703,0.979647,-0.142707,-0.141163,0.168806,0.966230,0.194687,0.108613,-0.214554,0.970654,0.929395,0.333785,0.157523,-0.309773,0.937461,-0.158766,-0.200665,0.098760,0.974669,0.923181,0.235771,0.303560,-0.221501,0.971778,-0.081141,-0.314124,0.007669,0.949351,1.000000,0.000001,0.000004,-0.000001,1.000000,0.000066,-0.000004,-0.000066,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000067,0.000001,-0.000067,1.000000,1.000000,-0.000000,0.000001,0.000000,1.000000,0.000029,-0.000001,-0.000029,1.000000,1.000000,0.000001,0.000000,-0.000001,1.000000,0.000029,-0.000000,-0.000029,1.000000
0.183333,-0.010779,0.007520,-0.020400,0.999916,-0.009979,0.008277,0.009944,0.999941,0.004351,-0.008320,-0.004269,0.999956,0.972397,-0.177028,0.152007,0.188163,0.980168,-0.062179,-0.137985,0.089064,0.986422,0.957944,0.208626,-0.197026,-0.209179,0.977707,0.018236,0.196438,0.023745,0.980229,0.999084,-0.042595,0.004206,0.042756,0.988628,-0.144175,0.001983,0.144222,0.989543,0.965925,0.181255,-0.184758,-0.175552,0.983352,0.046913,0.190185,-0.012880,0.981664,0.961769,-0.235689,0.139471,0.231870,0.971784,0.043259,-0.145731,-0.009266,0.989281,0.992918,-0.008637,-0.118485,0.022425,0.993051,0.115529,0.116663,-0.117368,0.986212,0.999969,-0.000415,-0.007835,0.000592,0.999743,0.022649,0.007823,-0.022653,0.999713,0.999999,-0.000501,0.001639,0.000546,0.999629,-0.027240,-0.001625,0.027241,0.999628,0.999902,-0.013915,0.001484,0.013990,0.991229,-0.131414,0.000358,0.131422,0.991326,1.000000,-0.000002,-0.000002,0.000002,1.000000,0.000044,0.000002,-0.000044,1.000000,1.000000,-0.000002,-0.000001,0.000002,1.000000,0.000044,0.000001,-0.000044,1.000000,0.986727,0.151283,0.059012,-0.136842,0.970315,-0.199405,-0.087426,0.188683,0.978139,0.993439,0.013386,-0.113576,-0.014818,0.999821,-0.011773,0.113398,0.013379,0.993460,0.998099,-0.002758,0.061575,0.000922,0.999555,0.029827,-0.061629,-0.029714,0.997657,0.996887,-0.017701,0.076833,-0.013058,0.923952,0.382286,-0.077757,-0.382099,0.920844,0.957548,-0.287407,0.022344,0.270860,0.923529,0.271531,-0.098675,-0.253952,0.962170,0.980027,-0.145099,-0.135990,0.170598,0.964836,0.199969,0.102193,-0.219174,0.970319,0.928749,0.334867,0.159026,-0.310434,0.937015,-0.160104,-0.202624,0.099329,0.974206,0.922954,0.240585,0.300456,-0.226397,0.970600,-0.081735,-0.311287,0.007416,0.950287,1.000000,-0.000001,-0.000001,0.000001,1.000000,0.000061,0.000001,-0.000061,1.000000,1.000000,0.000001,-0.000006,-0.000001,1.000000,0.000061,0.000006,-0.000061,1.000000,1.000000,-0.000000,-0.000001,0.000000,1.000000,0.000026,0.000001,-0.000026,1.000000,1.000000,0.000000,-0.000001,-0.000000,1.000000,0.000026,0.000001,-0.000026,1.000000
0.200000,-0.012357,0.007167,-0.021079,0.999908,-0.010506,0.008567,0.010465,0.999934,0.004834,-0.008617,-0.004744,0.999952,0.971687,-0.178289,0.155037,0.189599,0.979940,-0.061397,-0.140981,0.089053,0.985999,0.957717,0.206441,-0.200401,-0.207906,0.978049,0.013946,0.198881,0.028308,0.979615,0.999042,-0.043557,0.004124,0.043685,0.987867,-0.149031,0.002417,0.149068,0.988824,0.965267,0.181081,-0.188331,-0.175094,0.983376,0.048094,0.193910,-0.013448,0.980927,0.961483,-0.235865,0.141131,0.230599,0.971615,0.052810,-0.149581,-0.018231,0.988581,0.992690,-0.007765,-0.120441,0.021946,0.992905,0.116868,0.118679,-0.118657,0.985817,0.999968,-0.000423,-0.007937,0.000605,0.999735,0.023028,0.007925,-0.023032,0.999703,0.999998,-0.000496,0.001785,0.000544,0.999638,-0.026912,-0.001771,0.026913,0.999636,0.999899,-0.014092,0.002013,0.014234,0.990929,-0.133633,-0.000112,0.133648,0.991029,1.000000,-0.000003,-0.000003,0.000003,1.000000,0.000038,0.000003,-0.000038,1.000000,1.000000,-0.000002,-0.000003,0.000002,1.000000,0.000038,0.000003,-0.000038,1.000000,0.986769,0.151064,0.058881,-0.136710,0.970472,-0.198730,-0.087163,0.188051,0.978284,0.993252,0.017879,-0.114590,-0.019114,0.999770,-0.009689,0.114391,0.011813,0.993366,0.997919,-0.005828,0.064213,0.003968,0.999570,0.029055,-0.064355,-0.028740,0.997513,0.996857,-0.019008,0.076903,-0.012304,0.921851,0.387350,-0.078256,-0.387079,0.918720,0.957783,-0.286550,0.023240,0.269527,0.923123,0.274226,-0.100033,-0.256386,0.961384,0.980511,-0.146992,-0.130349,0.171672,0.963662,0.204655,0.095530,-0.223044,0.970116,0.927698,0.337108,0.160418,-0.311885,0.935985,-0.163279,-0.205191,0.101441,0.973451,0.923261,0.244394,0.296412,-0.230065,0.969640,-0.082872,-0.307667,0.008318,0.951458,1.000000,-0.000001,-0.000004,0.000001,1.000000,0.000051,0.000004,-0.000051,1.000000,1.000000,-0.000000,-0.000008,0.000000,1.000000,0.000052,0.000008,-0.000052,1.000000,1.000000,-0.000000,-0.000002,0.000000,1.000000,0.000022,0.000002,-0.000022,1.000000,1.000000,0.000000,-0.000002,-0.000000,1.000000,0.000022,0.000002,-0.000022,1.000000
0.216667,-0.013957,0.006849,-0.021568,0.999899,-0.011058,0.008931,0.011012,0.999926,0.005138,-0.008987,-0.005039,0.999947,0.971077,-0.179496,0.157451,0.190950,0.979715,-0.060795,-0.143344,0.089102,0.985654,0.957630,0.204322,-0.202970,-0.206635,0.978367,0.009963,0.200615,0.032400,0.979134,0.999030,-0.043815,0.004293,0.043956,0.987278,-0.152807,0.002457,0.152848,0.988247,0.964786,0.180874,-0.190979,-0.174624,0.983405,0.049208,0.196710,-0.014125,0.980360,0.961296,-0.235993,0.142190,0.229408,0.971399,0.061286,-0.152587,-0.026294,0.987940,0.992471,-0.007361,-0.122257,0.021812,0.992858,0.117291,0.120521,-0.119074,0.985543,0.999968,-0.000427,-0.007986,0.000612,0.999732,0.023160,0.007974,-0.023164,0.999700,0.999998,-0.000488,0.001965,0.000540,0.999651,-0.026406,-0.001951,0.026407,0.999649,0.999893,-0.014443,0.002248,0.014615,0.990717,-0.135150,-0.000275,0.135169,0.990823,1.000000,-0.000003,-0.000004,0.000003,1.000000,0.000034,0.000004,-0.000034,1.000000,1.000000,-0.000003,-0.000003,0.000003,1.000000,0.000035,0.000003,-0.000035,1.000000,0.986769,0.151025,0.058982,-0.136673,0.970521,-0.198519,-0.087224,0.187831,0.978321,0.993103,0.021329,-0.115286,-0.022377,0.999719,-0.007806,0.115087,0.010332,0.993302,0.997771,-0.008423,0.066202,0.006555,0.999575,0.028391,-0.066413,-0.027893,0.997402,0.996841,-0.019993,0.076867,-0.011702,0.920265,0.391119,-0.078557,-0.390783,0.917124,0.957929,-0.286013,0.023845,0.268562,0.922576,0.276998,-0.101224,-0.258941,0.960575,0.981083,-0.148307,-0.124421,0.172004,0.962729,0.208730,0.088828,-0.226182,0.970026,0.926597,0.339522,0.161688,-0.313340,0.934795,-0.167259,-0.207933,0.104319,0.972564,0.923898,0.247560,0.291764,-0.232967,0.968822,-0.084325,-0.303542,0.009936,0.952766,1.000000,-0.000002,-0.000005,0.000002,1.000000,0.000046,0.000005,-0.000046,1.000000,1.000000,-0.000002,-0.000008,0.000002,1.000000,0.000047,0.000008,-0.000047,1.000000,1.000000,-0.000001,-0.000002,0.000001,1.000000,0.000020,0.000002,-0.000020,1.000000,1.000000,-0.000000,-0.000002,0.000000,1.000000,0.000020,0.000002,-0.000020,1.000000
0.233333,-0.015542,0.006566,-0.021883,0.999889,-0.011626,0.009342,0.011577,0.999919,0.005316,-0.009403,-0.005208,0.999942,0.970552,-0.180604,0.159410,0.192187,0.979499,-0.060385,-0.145236,0.089243,0.985364,0.957652,0.202326,-0.204856,-0.205431,0.978652,0.006225,0.201743,0.036122,0.978772,0.999039,-0.043579,0.004669,0.043774,0.986840,-0.155660,0.002176,0.155715,0.987800,0.964445,0.180600,-0.192947,-0.174100,0.983444,0.050273,0.198832,-0.014893,0.979920,0.961175,-0.236115,0.142801,0.228336,0.971145,0.068848,-0.154937,-0.033568,0.987354,0.992267,-0.007359,-0.123899,0.021970,0.992892,0.116975,0.122158,-0.118793,0.985376,0.999968,-0.000428,-0.007996,0.000613,0.999733,0.023110,0.007984,-0.023114,0.999701,0.999998,-0.000479,0.002158,0.000535,0.999667,-0.025812,-0.002145,0.025813,0.999664,0.999886,-0.014946,0.002248,0.015113,0.990588,-0.136038,-0.000194,0.136056,0.990701,1.000000,-0.000004,-0.000003,0.000004,1.000000,0.000031,0.000003,-0.000031,1.000000,1.000000,-0.000004,-0.000002,0.000004,1.000000,0.000032,0.000002,-0.000032,1.000000,0.986727,0.151166,0.059317,-0.136738,0.970488,-0.198632,-0.087593,0.187885,0.978277,0.992978,0.024030,-0.115833,-0.024915,0.999670,-0.006203,0.115646,0.009045,0.993249,0.997650,-0.010561,0.067692,0.008695,0.999576,0.027805,-0.067957,-0.027151,0.997319,0.996835,-0.020695,0.076756,-0.011242,0.919119,0.393819,-0.078698,-0.393435,0.915978,0.958049,-0.285569,0.024343,0.267730,0.922034,0.279596,-0.102289,-0.261349,0.959809,0.981690,-0.149162,-0.118475,0.171780,0.962010,0.212198,0.082322,-0.228665,0.970018,0.925561,0.341828,0.162757,-0.314634,0.933591,-0.171505,-0.210574,0.107530,0.971646,0.924753,0.250200,0.286762,-0.235251,0.968119,-0.086042,-0.299147,0.012107,0.954130,1.000000,-0.000004,-0.000004,0.000004,1.000000,0.000042,0.000004,-0.000042,1.000000,1.000000,-0.000003,-0.000007,0.000003,1.000000,0.000043,0.000007,-0.000043,1.000000,1.000000,-0.000001,-0.000002,0.000001,1.000000,0.000018,0.000002,-0.000018,1.000000,1.000000,-0.000000,-0.000002,0.000000,1.000000,0.000019,0.000002,-0.000019,1.000000
0.250000,-0.017157,0.006306,-0.022103,0.999876,-0.012257,0.009872,0.012205,0.999911,0.005393,-0.009937,-0.005272,0.999937,0.970106,-0.181744,0.160822,0.193389,0.979294,-0.059861,-0.146613,0.089173,0.985166,0.957775,0.200365,-0.206206,-0.204234,0.978919,0.002574,0.202374,0.039649,0.978505,0.999080,-0.042524,0.005478,0.042856,0.986529,-0.157873,0.001310,0.157962,0.987444,0.964156,0.180353,-0.194618,-0.173681,0.983482,0.050962,0.200595,-0.015334,0.979554,0.961131,-0.236128,0.143078,0.227213,0.970877,0.075969,-0.156850,-0.040507,0.986791,0.992058,-0.007693,-0.125549,0.022353,0.993023,0.115780,0.123782,-0.117667,0.985308,0.999968,-0.000425,-0.007963,0.000608,0.999737,0.022916,0.007951,-0.022920,0.999706,0.999997,-0.000467,0.002348,0.000526,0.999684,-0.025133,-0.002335,0.025134,0.999681,0.999875,-0.015664,0.002010,0.015792,0.990553,-0.136219,0.000143,0.136234,0.990677,1.000000,-0.000004,-0.000002,0.000004,1.000000,0.000025,0.000002,-0.000025,1.000000,1.000000,-0.000004,-0.000002,0.000004,1.000000,0.000026,0.000002,-0.000026,1.000000,0.986648,0.151290,0.060308,-0.136684,0.970523,-0.198499,-0.088561,0.187606,0.978244,0.992832,0.025755,-0.116711,-0.026505,0.999637,-0.004884,0.116543,0.007942,0.993154,0.997545,-0.012124,0.068974,0.010265,0.999576,0.027239,-0.069275,-0.026464,0.997247,0.996865,-0.020802,0.076333,-0.011126,0.918371,0.395564,-0.078331,-0.395173,0.915261,0.957995,-0.285752,0.024328,0.267491,0.920911,0.283497,-0.103414,-0.265081,0.958664,0.982226,-0.150001,-0.112836,0.171558,0.961331,0.215428,0.076158,-0.230957,0.969979,0.924520,0.343978,0.164141,-0.315497,0.932318,-0.176762,-0.213834,0.111633,0.970471,0.925861,0.252436,0.281173,-0.237082,0.967501,-0.087941,-0.294234,0.014760,0.955619,1.000000,-0.000004,-0.000004,0.000004,1.000000,0.000033,0.000004,-0.000033,1.000000,1.000000,-0.000005,-0.000006,0.000005,1.000000,0.000035,0.000006,-0.000035,1.000000,1.000000,-0.000001,-0.000002,0.000001,1.000000,0.000014,0.000002,-0.000014,1.000000,1.000000,-0.000001,-0.000002,0.000001,1.000000,0.000015,0.000002,-0.000015,1.000000
0.266667,-0.018741,0.006057,-0.022217,0.999862,-0.012878,0.010516,0.012821,0.999903,0.005450,-0.010586,-0.005315,0.999930,0.969701,-0.182899,0.161948,0.194604,0.979076,-0.059501,-0.147676,0.089214,0.985004,0.957925,0.198574,-0.207238,-0.203185,0.979140,-0.000988,0.202719,0.043054,0.978290,0.999133,-0.041105,0.006544,0.041623,0.986313,-0.159544,0.000104,0.159678,0.987169,0.963912,0.180198,-0.195965,-0.173356,0.983503,0.051669,0.202042,-0.015833,0.979249,0.961095,-0.236323,0.142998,0.226365,0.970540,0.082534,-0.158290,-0.046954,0.986276,0.991841,-0.008337,-0.127209,0.022969,0.993216,0.113997,0.125395,-0.115989,0.985303,0.999969,-0.000422,-0.007911,0.000601,0.999744,0.022634,0.007900,-0.022639,0.999713,0.999997,-0.000456,0.002537,0.000518,0.999701,-0.024460,-0.002525,0.024461,0.999698,0.999863,-0.016490,0.001588,0.016552,0.990589,-0.135864,0.000667,0.135872,0.990726,1.000000,-0.000005,-0.000002,0.000005,1.000000,0.000023,0.000002,-0.000023,1.000000,1.000000,-0.000005,-0.000001,0.000005,1.000000,0.000023,0.000001,-0.000023,1.000000,0.986520,0.151567,0.061687,-0.136705,0.970539,-0.198407,-0.089942,0.187299,0.978177,0.992680,0.026837,-0.117756,-0.027487,0.999615,-0.003897,0.117606,0.007106,0.993035,0.997467,-0.013332,0.069874,0.011477,0.999573,0.026890,-0.070203,-0.026020,0.997193,0.996898,-0.020751,0.075918,-0.011095,0.917927,0.396595,-0.077917,-0.396207,0.914849,0.957919,-0.286018,0.024168,0.267363,0.919728,0.287433,-0.104439,-0.268876,0.957496,0.982777,-0.150525,-0.107196,0.170966,0.960795,0.218275,0.070137,-0.232843,0.969982,0.923616,0.345570,0.165876,-0.315728,0.931227,-0.182022,-0.217369,0.115747,0.969202,0.927121,0.254263,0.275314,-0.238545,0.966976,-0.089739,-0.289039,0.017524,0.957157,1.000000,-0.000005,-0.000003,0.000005,1.000000,0.000030,0.000003,-0.000030,1.000000,1.000000,-0.000006,-0.000005,0.000006,1.000000,0.000032,0.000005,-0.000032,1.000000,1.000000,-0.000001,-0.000001,0.000001,1.000000,0.000013,0.000001,-0.000013,1.000000,1.000000,-0.000001,-0.000001,0.000001,1.000000,0.000014,0.000001,-0.000014,1.000000
0.283333,-0.020279,0.005823,-0.022245,0.999846,-0.013487,0.011205,0.013426,0.999895,0.005454,-0.011278,-0.005303,0.999922,0.969333,-0.184017,0.162883,0.195774,0.978861,-0.059201,-0.148546,0.089274,0.984868,0.958114,0.196943,-0.207921,-0.202252,0.979324,-0.004373,0.202761,0.046243,0.978136,0.999192,-0.039428,0.007743,0.040160,0.986170,-0.160799,-0.001296,0.160980,0.986957,0.963720,0.180066,-0.197027,-0.173073,0.983519,0.052302,0.203198,-0.016305,0.979002,0.961065,-0.236613,0.142715,0.225703,0.970163,0.088556,-0.159411,-0.052897,0.985794,0.991630,-0.009254,-0.128777,0.023790,0.993445,0.111805,0.126898,-0.113933,0.985351,0.999969,-0.000417,-0.007855,0.000592,0.999751,0.022299,0.007843,-0.022303,0.999720,0.999996,-0.000446,0.002719,0.000510,0.999716,-0.023807,-0.002707,0.023808,0.999713,0.999848,-0.017408,0.001014,0.017386,0.990687,-0.135043,0.001346,0.135040,0.990839,1.000000,-0.000006,-0.000001,0.000006,1.000000,0.000022,0.000001,-0.000022,1.000000,1.000000,-0.000005,-0.000001,0.000005,1.000000,0.000023,0.000001,-0.000023,1.000000,0.986360,0.151945,0.063299,-0.136764,0.970511,-0.198504,-0.091594,0.187139,0.978054,0.992528,0.027475,-0.118884,-0.028056,0.999601,-0.003219,0.118748,0.006531,0.992903,0.997409,-0.014157,0.070533,0.012304,0.999570,0.026632,-0.070880,-0.025695,0.997154,0.996945,-0.020616,0.075335,-0.011036,0.917674,0.397181,-0.077321,-0.396799,0.914643,0.957837,-0.286311,0.023952,0.267263,0.918497,0.291435,-0.105440,-0.272746,0.956291,0.983297,-0.150848,-0.101846,0.170189,0.960386,0.220670,0.064524,-0.234317,0.970017,0.922810,0.346742,0.167902,-0.315466,0.930269,-0.187301,-0.221139,0.119876,0.967847,0.928429,0.255668,0.269542,-0.239613,0.966551,-0.091462,-0.283910,0.020330,0.958635,1.000000,-0.000007,-0.000002,0.000007,1.000000,0.000030,0.000002,-0.000030,1.000000,1.000000,-0.000007,-0.000004,0.000007,1.000000,0.000031,0.000004,-0.000031,1.000000,1.000000,-0.000002,-0.000001,0.000002,1.000000,0.000013,0.000001,-0.000013,1.000000,1.000000,-0.000001,-0.000001,0.000001,1.000000,0.000013,0.000001,-0.000013,1.000000
0.300000,-0.021790,0.005608,-0.022224,0.999830,-0.014111,0.011858,0.014048,0.999887,0.005398,-0.011933,-0.005231,0.999915,0.969018,-0.185112,0.163519,0.196884,0.978659,-0.058847,-0.149136,0.089218,0.984783,0.958357,0.195393,-0.208264,-0.201348,0.979490,-0.007579,0.202511,0.049197,0.978043,0.999260,-0.037360,0.009118,0.038344,0.986086,-0.161753,-0.002948,0.161983,0.986789,0.963563,0.179927,-0.197920,-0.172832,0.983540,0.052702,0.204145,-0.016575,0.978800,0.961068,-0.236846,0.142313,0.225052,0.969786,0.094158,-0.160314,-0.058465,0.985333,0.991420,-0.010382,-0.130300,0.024754,0.993715,0.109172,0.128347,-0.111461,0.985446,0.999970,-0.000412,-0.007779,0.000582,0.999760,0.021913,0.007768,-0.021917,0.999730,0.999996,-0.000435,0.002894,0.000502,0.999732,-0.023142,-0.002883,0.023144,0.999728,0.999830,-0.018430,0.000334,0.018309,0.990839,-0.133799,0.002135,0.133782,0.991008,1.000000,-0.000006,-0.000000,0.000006,1.000000,0.000020,0.000000,-0.000020,1.000000,1.000000,-0.000006,-0.000000,0.000006,1.000000,0.000021,0.000000,-0.000021,1.000000,0.986171,0.152328,0.065292,-0.136749,0.970477,-0.198679,-0.093629,0.187003,0.977887,0.992364,0.027621,-0.120208,-0.028162,0.999599,-0.002808,0.120082,0.006172,0.992745,0.997358,-0.014620,0.071156,0.012771,0.999571,0.026373,-0.071511,-0.025395,0.997116,0.997019,-0.020239,0.074458,-0.011056,0.917557,0.397451,-0.076363,-0.397090,0.914597,0.957629,-0.287040,0.023534,0.267554,0.916901,0.296155,-0.106587,-0.277311,0.954850,0.983738,-0.151203,-0.096934,0.169512,0.960009,0.222821,0.059367,-0.235629,0.970028,0.921890,0.347947,0.170446,-0.315062,0.929259,-0.192907,-0.225510,0.124138,0.966300,0.929764,0.256791,0.263814,-0.240450,0.966191,-0.093048,-0.278789,0.023079,0.960075,1.000000,-0.000008,-0.000001,0.000008,1.000000,0.000027,0.000001,-0.000027,1.000000,1.000000,-0.000009,-0.000003,0.000009,1.000000,0.000029,0.000003,-0.000029,1.000000,1.000000,-0.000002,-0.000001,0.000002,1.000000,0.000012,0.000001,-0.000012,1.000000,1.000000,-0.000001,-0.000001,0.000001,1.000000,0.000012,0.000001,-0.000012,1.000000
0.316667,-0.023243,0.005405,-0.022144,0.999812,-0.014721,0.012587,0.014655,0.999879,0.005297,-0.012663,-0.005111,0.999907,0.968743,-0.186174,0.163940,0.197946,0.978464,-0.058523,-0.149514,0.089145,0.984733,0.958604,0.193991,-0.208436,-0.200550,0.979626,-0.010600,0.202133,0.051963,0.977979,0.999326,-0.035161,0.010535,0.036406,0.986052,-0.162410,-0.004678,0.162684,0.986667,0.963440,0.179818,-0.198616,-0.172638,0.983556,0.053042,0.204888,-0.016814,0.978641,0.961069,-0.237158,0.141784,0.224560,0.969387,0.099305,-0.160995,-0.063600,0.984904,0.991203,-0.011671,-0.131831,0.025848,0.993993,0.106347,0.129798,-0.108819,0.985551,0.999970,-0.000406,-0.007700,0.000571,0.999769,0.021494,0.007690,-0.021497,0.999739,0.999995,-0.000425,0.003060,0.000494,0.999747,-0.022507,-0.003049,0.022509,0.999742,0.999810,-0.019486,-0.000441,0.019256,0.991017,-0.132340,0.003016,0.132306,0.991204,1.000000,-0.000007,-0.000000,0.000007,1.000000,0.000020,0.000000,-0.000020,1.000000,1.000000,-0.000007,-0.000000,0.000007,1.000000,0.000020,0.000000,-0.000020,1.000000,0.985940,0.152837,0.067552,-0.136783,0.970382,-0.199121,-0.095985,0.187082,0.977644,0.992200,0.027437,-0.121601,-0.027964,0.999605,-0.002628,0.121481,0.006008,0.992576,0.997322,-0.014834,0.071621,0.012984,0.999571,0.026239,-0.071979,-0.025239,0.997087,0.997101,-0.019784,0.073478,-0.011093,0.917506,0.397567,-0.075282,-0.397230,0.914626,0.957352,-0.288009,0.022983,0.268102,0.915195,0.300898,-0.107695,-0.281903,0.953379,0.984145,-0.151518,-0.092195,0.168803,0.959700,0.224679,0.054436,-0.236680,0.970061,0.920738,0.349463,0.173543,-0.314895,0.928167,-0.198360,-0.230396,0.127990,0.964643,0.931116,0.257620,0.258175,-0.241079,0.965906,-0.094372,-0.273685,0.025631,0.961478,1.000000,-0.000009,-0.000000,0.000009,1.000000,0.000026,0.000000,-0.000026,1.000000,1.000000,-0.000010,-0.000003,0.000010,1.000000,0.000028,0.000003,-0.000028,1.000000,1.000000,-0.000002,-0.000000,0.000002,1.000000,0.000011,0.000000,-0.000011,1.000000,1.000000,-0.000002,-0.000000,0.000002,1.000000,0.000012,0.000000,-0.000012,1.000000
