t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
0.167000,0.002843,0.002099,-0.037391,0.995320,-0.018910,0.094768,0.019923,0.999754,-0.009750,-0.094560,0.011592,0.995452,0.943934,-0.242987,-0.223485,0.257174,0.965684,0.036273,0.207002,-0.091714,0.974032,0.976487,-0.160977,0.143387,0.096858,0.921831,0.375296,-0.192593,-0.352583,0.915747,0.996190,0.040413,0.077284,-0.063067,0.945890,0.318300,-0.060239,-0.321962,0.944834,0.946630,0.239596,0.215603,-0.161139,0.931107,-0.327222,-0.279150,0.275017,0.920022,0.955601,0.044628,-0.291263,-0.147998,0.927433,-0.343461,0.254799,0.371318,0.892861,0.999649,0.025290,0.007926,-0.023384,0.982394,-0.185352,-0.012474,0.185102,0.982640,1.000000,-0.000082,-0.000176,0.000082,1.000000,0.000813,0.000176,-0.000813,1.000000,1.000000,0.000036,-0.000291,-0.000036,1.000000,-0.000104,0.000291,0.000104,1.000000,0.997990,0.063009,-0.006771,-0.063236,0.997137,-0.041469,0.004139,0.041814,0.999117,1.000000,-0.000027,-0.000151,0.000027,1.000000,-0.000117,0.000151,0.000117,1.000000,1.000000,0.000014,-0.000153,-0.000014,1.000000,-0.000122,0.000153,0.000122,1.000000,0.982909,-0.182088,-0.027100,0.183694,0.960396,0.209516,-0.012123,-0.210913,0.977430,0.663797,0.722130,-0.194684,-0.740012,0.671879,-0.030993,0.108423,0.164642,0.980376,0.746965,-0.660154,-0.078992,0.663052,0.748418,0.015261,0.049044,-0.063775,0.996758,0.956429,-0.002751,-0.291954,-0.064860,0.972968,-0.221645,0.284671,0.230923,0.930396,0.475487,0.878960,-0.036616,-0.805348,0.451660,0.383951,0.354016,-0.153075,0.922627,0.546099,-0.673269,-0.498483,0.835550,0.480570,0.266287,0.060273,-0.561927,0.824988,0.497633,-0.851936,0.162993,0.605531,0.206670,-0.768518,0.621043,0.481137,0.618719,0.609925,0.787128,0.091769,-0.394128,0.401770,-0.826586,-0.687499,0.467986,0.555279,1.000000,0.000199,-0.000061,-0.000199,1.000000,-0.000186,0.000061,0.000186,1.000000,1.000000,-0.000025,-0.000282,0.000025,1.000000,0.000023,0.000282,-0.000023,1.000000,1.000000,0.000036,-0.000023,-0.000036,1.000000,-0.000081,0.000023,0.000081,1.000000,1.000000,0.000001,-0.000094,-0.000001,1.000000,0.000009,0.000094,-0.000009,1.000000
0.183000,-0.000476,0.001523,-0.041731,0.994246,-0.026774,0.103723,0.028407,0.999494,-0.014290,-0.103288,0.017154,0.994503,0.945657,-0.226260,-0.233537,0.244345,0.968333,0.051262,0.214543,-0.105540,0.970996,0.975246,-0.160168,0.152454,0.087900,0.913440,0.397368,-0.202903,-0.374131,0.904907,0.995861,0.042419,0.080385,-0.066153,0.944769,0.320991,-0.062330,-0.324980,0.943665,0.947904,0.229611,0.220807,-0.149741,0.932966,-0.327342,-0.281167,0.277226,0.918744,0.953236,0.040289,-0.299530,-0.150654,0.922508,-0.355363,0.262001,0.383870,0.885437,0.999445,0.028882,0.016614,-0.025236,0.981743,-0.188531,-0.021755,0.188007,0.981927,1.000000,-0.000036,0.000534,0.000032,0.999976,0.006944,-0.000534,-0.006944,0.999976,1.000000,0.000183,-0.000213,-0.000184,1.000000,-0.000356,0.000213,0.000357,1.000000,0.997696,0.067780,-0.003047,-0.067846,0.996250,-0.053692,-0.000604,0.053775,0.998553,1.000000,0.000042,-0.000122,-0.000042,1.000000,-0.000173,0.000122,0.000173,1.000000,1.000000,0.000078,-0.000102,-0.000078,1.000000,-0.000158,0.000102,0.000158,1.000000,0.984512,-0.172706,-0.030157,0.175243,0.964341,0.198335,-0.005172,-0.200548,0.979670,0.669111,0.717417,-0.193918,-0.735368,0.676848,-0.033316,0.107352,0.164893,0.980452,0.761346,-0.641975,-0.090666,0.645741,0.763359,0.017364,0.058063,-0.071766,0.995730,0.953737,-0.011241,-0.300433,-0.057169,0.974287,-0.217937,0.295157,0.225030,0.928571,0.484725,0.873555,-0.044087,-0.796389,0.461626,0.390724,0.361671,-0.154283,0.919451,0.536980,-0.671633,-0.510452,0.840863,0.474795,0.259845,0.067839,-0.568752,0.819707,0.506344,-0.851146,0.138439,0.580808,0.217950,-0.784321,0.637399,0.477543,0.604710,0.622617,0.778237,0.081820,-0.384026,0.394978,-0.834576,-0.681815,0.488200,0.544783,1.000000,0.000273,0.000028,-0.000273,1.000000,-0.000057,-0.000028,0.000057,1.000000,1.000000,0.000027,-0.000261,-0.000027,1.000000,-0.000135,0.000261,0.000135,1.000000,1.000000,0.000048,0.000005,-0.000048,1.000000,-0.000026,-0.000005,0.000026,1.000000,1.000000,0.000013,-0.000087,-0.000013,1.000000,-0.000059,0.000087,0.000059,1.000000
0.200000,-0.003982,0.001691,-0.046175,0.992872,-0.034129,0.114199,0.036369,0.999184,-0.017592,-0.113505,0.021620,0.993302,0.947279,-0.208775,-0.243055,0.230332,0.971031,0.063613,0.222733,-0.116242,0.967925,0.973758,-0.159330,0.162509,0.078422,0.905232,0.417618,-0.213647,-0.393914,0.893972,0.995619,0.044340,0.082321,-0.068779,0.943713,0.323536,-0.063341,-0.327781,0.942628,0.949192,0.219559,0.225453,-0.139146,0.935385,-0.325105,-0.282265,0.277216,0.918410,0.950754,0.035097,-0.307954,-0.151948,0.918760,-0.364405,0.270146,0.393252,0.878848,0.999244,0.030341,0.024323,-0.025179,0.981481,-0.189899,-0.029635,0.189143,0.981502,1.000000,-0.000087,0.000895,0.000078,0.999956,0.009354,-0.000895,-0.009354,0.999956,1.000000,0.000160,-0.000138,-0.000160,1.000000,-0.000422,0.000138,0.000422,1.000000,0.997457,0.071276,-0.000295,-0.071147,0.995379,-0.064490,-0.004303,0.064347,0.997918,1.000000,0.000039,-0.000080,-0.000039,1.000000,-0.000182,0.000080,0.000182,1.000000,1.000000,0.000069,-0.000063,-0.000069,1.000000,-0.000170,0.000063,0.000170,1.000000,0.986109,-0.162901,-0.032430,0.166094,0.968432,0.185884,0.001126,-0.188689,0.982036,0.674125,0.712671,-0.194049,-0.730765,0.681736,-0.034908,0.107413,0.165337,0.980371,0.775154,-0.623702,-0.100652,0.628263,0.777771,0.018909,0.066490,-0.077893,0.994742,0.951551,-0.018199,-0.306952,-0.050818,0.975212,-0.215357,0.303263,0.220522,0.927039,0.494985,0.867149,-0.055163,-0.785537,0.473727,0.398139,0.371378,-0.153741,0.915665,0.528834,-0.670619,-0.520196,0.845421,0.470258,0.253220,0.074812,-0.573696,0.815644,0.517257,-0.848760,0.109784,0.553399,0.233855,-0.799413,0.652836,0.474256,0.590666,0.637125,0.767548,0.070300,-0.373874,0.387522,-0.842641,-0.674010,0.510584,0.533867,1.000000,0.000246,0.000087,-0.000246,1.000000,-0.000045,-0.000087,0.000045,1.000000,1.000000,-0.000001,-0.000217,0.000001,1.000000,-0.000179,0.000217,0.000179,1.000000,1.000000,0.000043,0.000024,-0.000043,1.000000,-0.000021,-0.000024,0.000021,1.000000,1.000000,0.000007,-0.000072,-0.000007,1.000000,-0.000078,0.000072,0.000078,1.000000
0.217000,-0.007675,0.002213,-0.050573,0.991239,-0.040967,0.125567,0.043786,0.998845,-0.019766,-0.124612,0.025091,0.991888,0.948634,-0.191278,-0.252006,0.215853,0.973654,0.073518,0.231304,-0.124138,0.964929,0.972064,-0.158559,0.173064,0.068859,0.897531,0.435541,-0.224389,-0.411457,0.883376,0.995461,0.046307,0.083140,-0.071081,0.942683,0.326031,-0.063277,-0.330461,0.941696,0.950325,0.210230,0.229532,-0.129796,0.937918,-0.321658,-0.282904,0.275887,0.918614,0.948175,0.030073,-0.316322,-0.152754,0.916068,-0.370790,0.278621,0.399893,0.873187,0.999058,0.030118,0.031241,-0.023672,0.981625,-0.189347,-0.036370,0.188429,0.981413,0.999999,-0.000145,0.001073,0.000134,0.999947,0.010264,-0.001074,-0.010264,0.999947,1.000000,0.000104,-0.000084,-0.000104,1.000000,-0.000429,0.000084,0.000429,1.000000,0.997272,0.073794,0.001759,-0.073466,0.994586,-0.073499,-0.007173,0.073170,0.997294,1.000000,0.000021,-0.000048,-0.000021,1.000000,-0.000178,0.000048,0.000178,1.000000,1.000000,0.000044,-0.000038,-0.000044,1.000000,-0.000171,0.000038,0.000171,1.000000,0.987616,-0.153080,-0.034359,0.156731,0.972471,0.172440,0.007016,-0.175690,0.984420,0.678754,0.708145,-0.194482,-0.726335,0.686420,-0.035572,0.108306,0.165403,0.980261,0.788049,-0.605821,-0.109363,0.611054,0.791350,0.019422,0.074778,-0.082132,0.993812,0.949813,-0.023681,-0.311920,-0.045916,0.975776,-0.213898,0.309429,0.217485,0.925718,0.506029,0.859791,-0.068508,-0.773219,0.487401,0.405675,0.382187,-0.152312,0.911446,0.521627,-0.669917,-0.528316,0.849253,0.467003,0.246330,0.081704,-0.577165,0.812530,0.529984,-0.844590,0.076053,0.524258,0.255836,-0.812220,0.666537,0.470335,0.578372,0.652621,0.755436,0.058326,-0.363821,0.379966,-0.850447,-0.664621,0.533799,0.522817,1.000000,0.000201,0.000120,-0.000201,1.000000,-0.000065,-0.000120,0.000065,1.000000,1.000000,-0.000041,-0.000176,0.000041,1.000000,-0.000182,0.000176,0.000182,1.000000,1.000000,0.000035,0.000035,-0.000035,1.000000,-0.000029,-0.000035,0.000029,1.000000,1.000000,-0.000002,-0.000059,0.000002,1.000000,-0.000080,0.000059,0.000080,1.000000
0.233000,-0.011616,0.002883,-0.054867,0.989526,-0.046987,0.136492,0.050345,0.998506,-0.021255,-0.135290,0.027904,0.990413,0.949521,-0.174624,-0.260609,0.201876,0.976011,0.081543,0.240118,-0.130038,0.961995,0.970145,-0.158260,0.183773,0.059627,0.890133,0.451783,-0.235082,-0.427337,0.872994,0.995377,0.048176,0.083094,-0.073025,0.941547,0.328872,-0.062393,-0.333419,0.940712,0.951193,0.201986,0.233309,-0.121684,0.940271,-0.317935,-0.283592,0.274028,0.918958,0.945506,0.025581,-0.324597,-0.153761,0.913828,-0.375866,0.287011,0.405294,0.867964,0.998886,0.028470,0.037623,-0.020955,0.982159,-0.186883,-0.042273,0.185886,0.981662,0.999999,-0.000170,0.001206,0.000157,0.999943,0.010665,-0.001208,-0.010665,0.999942,1.000000,0.000063,0.000001,-0.000063,1.000000,-0.000403,-0.000002,0.000403,1.000000,0.997130,0.075616,0.003641,-0.075077,0.993908,-0.080684,-0.009720,0.080180,0.996733,1.000000,0.000013,-0.000002,-0.000013,1.000000,-0.000162,0.000002,0.000162,1.000000,1.000000,0.000027,0.000003,-0.000027,1.000000,-0.000158,-0.000003,0.000158,1.000000,0.989015,-0.143434,-0.035724,0.147310,0.976391,0.157986,0.012220,-0.161513,0.986795,0.683006,0.703933,-0.194886,-0.722105,0.690886,-0.035221,0.109851,0.164784,0.980193,0.799860,-0.588685,-0.116937,0.594422,0.803936,0.018722,0.082989,-0.084485,0.992963,0.948527,-0.028081,-0.315449,-0.042077,0.976057,-0.213408,0.313889,0.215697,0.924634,0.517700,0.851574,-0.082515,-0.760060,0.502048,0.412622,0.392805,-0.150899,0.907157,0.515005,-0.669468,-0.535334,0.852577,0.464739,0.239017,0.088777,-0.579508,0.810117,0.542962,-0.838854,0.038946,0.493646,0.281315,-0.822906,0.679342,0.466032,0.566840,0.667975,0.742723,0.046604,-0.353898,0.372123,-0.858068,-0.654649,0.556675,0.511417,1.000000,0.000146,0.000157,-0.000146,1.000000,-0.000049,-0.000157,0.000049,1.000000,1.000000,-0.000063,-0.000109,0.000063,1.000000,-0.000193,0.000109,0.000193,1.000000,1.000000,0.000024,0.000047,-0.000024,1.000000,-0.000022,-0.000047,0.000022,1.000000,1.000000,-0.000007,-0.000037,0.000007,1.000000,-0.000084,0.000037,0.000084,1.000000
0.250000,-0.015815,0.003583,-0.058993,0.987699,-0.052302,0.147361,0.056175,0.998173,-0.022240,-0.145929,0.030244,0.988833,0.949946,-0.159031,-0.268910,0.188753,0.978040,0.088380,0.248949,-0.134714,0.959102,0.968078,-0.158179,0.194432,0.050507,0.882913,0.466812,-0.245506,-0.442091,0.862718,0.995343,0.050342,0.082201,-0.074996,0.940190,0.332294,-0.060557,-0.336911,0.939587,0.951930,0.194834,0.236367,-0.114736,0.942261,-0.314611,-0.284016,0.272368,0.919321,0.942782,0.021550,-0.332711,-0.155260,0.911483,-0.380911,0.295052,0.410773,0.862676,0.998742,0.025632,0.043087,-0.017331,0.982959,-0.183005,-0.047043,0.182028,0.982167,0.999999,-0.000175,0.001264,0.000161,0.999941,0.010831,-0.001266,-0.010831,0.999941,1.000000,0.000042,0.000056,-0.000042,1.000000,-0.000356,-0.000056,0.000356,1.000000,0.997024,0.076921,0.005149,-0.076195,0.993372,-0.086058,-0.011735,0.085409,0.996277,1.000000,0.000012,0.000026,-0.000012,1.000000,-0.000138,-0.000026,0.000138,1.000000,1.000000,0.000018,0.000029,-0.000018,1.000000,-0.000135,-0.000029,0.000135,1.000000,0.990301,-0.134088,-0.036402,0.137952,0.980121,0.142588,0.016559,-0.146227,0.989112,0.687022,0.699884,-0.195353,-0.717945,0.695271,-0.033966,0.112051,0.163588,0.980145,0.810589,-0.572439,-0.123524,0.578488,0.815517,0.016857,0.091087,-0.085121,0.992198,0.947640,-0.031754,-0.317758,-0.038970,0.976108,-0.213762,0.316954,0.214952,0.923762,0.529589,0.842839,-0.095696,-0.746793,0.516770,0.418628,0.402289,-0.150236,0.903102,0.508467,-0.669274,-0.541787,0.855684,0.463063,0.231035,0.096256,-0.581072,0.808140,0.554751,-0.832017,-0.000168,0.461608,0.307946,-0.831918,0.692221,0.461430,0.554899,0.682359,0.730151,0.035574,-0.344382,0.364003,-0.865392,-0.644816,0.578256,0.499832,1.000000,0.000104,0.000168,-0.000104,1.000000,-0.000025,-0.000168,0.000025,1.000000,1.000000,-0.000064,-0.000057,0.000064,1.000000,-0.000188,0.000057,0.000188,1.000000,1.000000,0.000016,0.000051,-0.000016,1.000000,-0.000012,-0.000051,0.000012,1.000000,1.000000,-0.000007,-0.000020,0.000007,1.000000,-0.000082,0.000020,0.000082,1.000000
0.267000,-0.020243,0.004232,-0.062844,0.985532,-0.057261,0.159523,0.061618,0.997846,-0.022499,-0.157891,0.032003,0.986938,0.950026,-0.144548,-0.276689,0.176485,0.979795,0.094104,0.257496,-0.138232,0.956341,0.965942,-0.158020,0.204903,0.041408,0.876064,0.480414,-0.255423,-0.455568,0.852770,0.995352,0.053111,0.080333,-0.077218,0.938619,0.336201,-0.057546,-0.340841,0.938358,0.952726,0.188686,0.238141,-0.108997,0.943876,-0.311798,-0.283608,0.271102,0.919821,0.940098,0.018433,-0.340405,-0.157681,0.908814,-0.386255,0.302245,0.416793,0.857281,0.998639,0.022077,0.047258,-0.013311,0.983878,-0.178347,-0.050433,0.177475,0.982832,0.999999,-0.000180,0.001200,0.000167,0.999942,0.010769,-0.001202,-0.010768,0.999941,1.000000,0.000034,0.000023,-0.000034,1.000000,-0.000297,-0.000023,0.000297,1.000000,0.996943,0.077916,0.005771,-0.077087,0.992976,-0.089759,-0.012724,0.089040,0.995947,1.000000,0.000009,0.000011,-0.000009,1.000000,-0.000106,-0.000011,0.000106,1.000000,1.000000,0.000014,0.000013,-0.000014,1.000000,-0.000104,-0.000013,0.000104,1.000000,0.991462,-0.125137,-0.036668,0.128826,0.983516,0.126883,0.020186,-0.130523,0.991240,0.690882,0.695873,-0.196071,-0.713768,0.699655,-0.031922,0.114968,0.162003,0.980070,0.820255,-0.557182,-0.129349,0.563344,0.826106,0.013870,0.099128,-0.084244,0.991502,0.947092,-0.034723,-0.319079,-0.036602,0.975961,-0.214849,0.318868,0.215160,0.923054,0.541356,0.833986,-0.106774,-0.733980,0.530702,0.423826,0.410130,-0.151071,0.899428,0.501820,-0.669355,-0.547851,0.858681,0.461756,0.222369,0.104130,-0.582019,0.806481,0.564128,-0.824696,-0.040453,0.429098,0.334676,-0.838968,0.705432,0.455927,0.542675,0.695621,0.717964,0.025290,-0.335502,0.355786,-0.872270,-0.635256,0.598284,0.488371,1.000000,0.000092,0.000125,-0.000092,1.000000,-0.000024,-0.000125,0.000024,1.000000,1.000000,-0.000055,-0.000055,0.000055,1.000000,-0.000136,0.000055,0.000136,1.000000,1.000000,0.000014,0.000036,-0.000014,1.000000,-0.000011,-0.000036,0.000011,1.000000,1.000000,-0.000006,-0.000020,0.000006,1.000000,-0.000060,0.000020,0.000060,1.000000
0.283000,-0.024935,0.004789,-0.066457,0.983287,-0.061577,0.171331,0.066374,0.997543,-0.022407,-0.169530,0.033405,0.984959,0.949792,-0.131732,-0.283800,0.165657,0.981206,0.098955,0.265431,-0.141000,0.953764,0.963670,-0.158434,0.215030,0.032828,0.869226,0.493324,-0.265069,-0.468343,0.842848,0.995388,0.055830,0.078017,-0.079247,0.936836,0.340674,-0.054070,-0.345285,0.936939,0.953528,0.183552,0.238942,-0.104299,0.945072,-0.309776,-0.282678,0.270458,0.920296,0.937526,0.016399,-0.347530,-0.161362,0.905453,-0.392577,0.308234,0.424129,0.851532,0.998546,0.018009,0.050811,-0.008952,0.984857,-0.173136,-0.053160,0.172429,0.983586,0.999999,-0.000168,0.001171,0.000156,0.999943,0.010684,-0.001173,-0.010683,0.999942,1.000000,0.000033,0.000037,-0.000033,1.000000,-0.000240,-0.000037,0.000240,1.000000,0.996871,0.078800,0.006249,-0.077894,0.992704,-0.092036,-0.013456,0.091262,0.995736,1.000000,0.000013,0.000017,-0.000013,1.000000,-0.000076,-0.000017,0.000076,1.000000,1.000000,0.000014,0.000021,-0.000014,1.000000,-0.000074,-0.000021,0.000074,1.000000,0.992492,-0.116747,-0.036468,0.120130,0.986507,0.111235,0.022990,-0.114780,0.993125,0.694411,0.692127,-0.196857,-0.709779,0.703819,-0.029190,0.118349,0.159995,0.979998,0.828865,-0.543084,-0.134322,0.549142,0.835671,0.009865,0.106892,-0.081938,0.990889,0.946892,-0.036987,-0.319416,-0.034971,0.975625,-0.216640,0.319643,0.216305,0.922518,0.553096,0.825116,-0.115187,-0.722075,0.543737,0.427737,0.415564,-0.153406,0.896534,0.495097,-0.669831,-0.553358,0.861554,0.460790,0.213066,0.112264,-0.582237,0.805231,0.568992,-0.818390,-0.080536,0.396409,0.358768,-0.845071,0.720492,0.448913,0.528553,0.707544,0.706499,0.015518,-0.327158,0.346948,-0.878974,-0.626377,0.616836,0.476618,1.000000,0.000068,0.000108,-0.000068,1.000000,0.000001,-0.000108,-0.000001,1.000000,1.000000,-0.000039,-0.000029,0.000039,1.000000,-0.000111,0.000029,0.000111,1.000000,1.000000,0.000009,0.000030,-0.000009,1.000000,-0.000001,-0.000030,0.000001,1.000000,1.000000,-0.000003,-0.000011,0.000003,1.000000,-0.000049,0.000011,0.000049,1.000000
0.300000,-0.029871,0.005227,-0.069866,0.980870,-0.065369,0.183360,0.070587,0.997262,-0.022068,-0.181415,0.034589,0.982798,0.949258,-0.120459,-0.290514,0.156285,0.982288,0.103367,0.272917,-0.143525,0.951271,0.961339,-0.159158,0.224711,0.024527,0.862292,0.505817,-0.274272,-0.480750,0.832859,0.995431,0.058699,0.075307,-0.081271,0.934874,0.345552,-0.050119,-0.350094,0.935373,0.954406,0.179292,0.238669,-0.100466,0.945818,-0.308763,-0.281096,0.270707,0.920708,0.935053,0.015304,-0.354178,-0.166357,0.901179,-0.400253,0.313052,0.433177,0.845196,0.998474,0.013577,0.053538,-0.004407,0.985809,-0.167812,-0.055057,0.167320,0.984364,0.999999,-0.000150,0.001129,0.000138,0.999944,0.010573,-0.001131,-0.010573,0.999943,1.000000,0.000043,0.000043,-0.000043,1.000000,-0.000190,-0.000043,0.000190,1.000000,0.996806,0.079599,0.006436,-0.078658,0.992545,-0.093098,-0.013799,0.092294,0.995636,1.000000,0.000020,0.000019,-0.000020,1.000000,-0.000050,-0.000019,0.000050,1.000000,1.000000,0.000018,0.000024,-0.000018,1.000000,-0.000048,-0.000024,0.000048,1.000000,0.993408,-0.108916,-0.035749,0.111890,0.989091,0.095810,0.024924,-0.099179,0.994757,0.697580,0.688607,-0.197997,-0.705988,0.707751,-0.025864,0.122323,0.157825,0.979861,0.836426,-0.530253,-0.138652,0.536037,0.844178,0.005246,0.114265,-0.078711,0.990327,0.946976,-0.038673,-0.318968,-0.033933,0.975140,-0.218975,0.319507,0.218188,0.922122,0.564531,0.816446,-0.121329,-0.711332,0.555786,0.430243,0.418703,-0.156580,0.894522,0.488247,-0.670591,-0.558500,0.864319,0.460071,0.203190,0.120692,-0.581929,0.804234,0.568434,-0.814051,-0.119180,0.363882,0.378679,-0.850995,0.737884,0.440367,0.511473,0.717832,0.696186,0.006512,-0.319438,0.337651,-0.885410,-0.618609,0.633496,0.464765,1.000000,0.000053,0.000089,-0.000053,1.000000,0.000029,-0.000089,-0.000029,1.000000,1.000000,-0.000018,-0.000012,0.000018,1.000000,-0.000090,0.000012,0.000090,1.000000,1.000000,0.000006,0.000024,-0.000006,1.000000,0.000011,-0.000024,-0.000011,1.000000,1.000000,0.000001,-0.000006,-0.000001,1.000000,-0.000040,0.000006,0.000040,1.000000
0.317000,-0.034997,0.005518,-0.073043,0.977921,-0.068833,0.197315,0.074482,0.996994,-0.021344,-0.195252,0.035569,0.980108,0.948447,-0.110557,-0.297026,0.148269,0.983084,0.107525,0.280114,-0.146022,0.948796,0.959019,-0.159846,0.233950,0.016279,0.855397,0.517717,-0.282875,-0.492692,0.822944,0.995473,0.061973,0.072060,-0.083454,0.932772,0.350674,-0.045483,-0.355100,0.933721,0.955427,0.175781,0.237191,-0.097376,0.946095,-0.308906,-0.278705,0.272040,0.921041,0.932705,0.015275,-0.360316,-0.172763,0.895927,-0.409228,0.316566,0.443938,0.838275,0.998442,0.008977,0.055078,0.000110,0.986656,-0.162817,-0.055805,0.162570,0.985118,0.999999,-0.000142,0.001014,0.000132,0.999946,0.010383,-0.001015,-0.010382,0.999946,1.000000,0.000055,-0.000022,-0.000055,1.000000,-0.000145,0.000022,0.000145,1.000000,0.996751,0.080334,0.005863,-0.079441,0.992475,-0.093180,-0.013304,0.092411,0.995632,1.000000,0.000021,-0.000014,-0.000021,1.000000,-0.000027,0.000014,0.000027,1.000000,1.000000,0.000024,-0.000007,-0.000024,1.000000,-0.000023,0.000007,0.000023,1.000000,0.994224,-0.101511,-0.034849,0.104046,0.991276,0.080914,0.026331,-0.084073,0.996112,0.700452,0.685206,-0.199650,-0.702325,0.711513,-0.022099,0.126911,0.155698,0.979618,0.843108,-0.518476,-0.142660,0.523873,0.851796,0.000319,0.121352,-0.075005,0.989772,0.947253,-0.039744,-0.318013,-0.033485,0.974577,-0.221537,0.318733,0.220501,0.921840,0.575386,0.808151,-0.125792,-0.701768,0.566817,0.431555,0.420062,-0.160034,0.893273,0.481258,-0.671453,-0.563509,0.866938,0.459664,0.192683,0.129647,-0.581258,0.803325,0.562412,-0.811949,-0.156305,0.331758,0.394738,-0.856807,0.757383,0.430023,0.491376,0.726495,0.687171,-0.001353,-0.312374,0.328495,-0.891355,-0.612069,0.647987,0.453304,1.000000,0.000066,0.000036,-0.000066,1.000000,0.000034,-0.000036,-0.000034,1.000000,1.000000,-0.000003,-0.000038,0.000003,1.000000,-0.000034,0.000038,0.000034,1.000000,1.000000,0.000009,0.000006,-0.000009,1.000000,0.000014,-0.000006,-0.000014,1.000000,1.000000,0.000004,-0.000014,-0.000004,1.000000,-0.000016,0.000014,0.000016,1.000000
